R,G,B,stdR,stdG,stdB,acc1,acc2,acc3,acc4,acc5,credit,watchthisinstagood,instagood,2instagood,instagood10k,yay,nay,suggested,like,photos,love,empty,soir,bdteam
85.2448657227,122.455456543,144.508950195,73.6520441182,62.1610076521,62.434555916,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114.559304199,110.628708496,109.155170898,62.7360845315,61.3976423002,64.9205234074,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76.9641479492,75.8005175781,91.1657006836,59.2554395024,48.2751856196,58.0299440047,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69.7083349609,106.158786621,134.376174316,87.4403980034,76.3701800992,73.1145541031,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.965185547,108.736665039,65.92609375,66.295357438,59.3761182905,66.6214700033,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
124.461022949,120.472036133,76.9084179688,44.7528910153,48.5208763186,88.7438571347,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.154533691,116.994680176,107.451779785,63.1392425045,55.2330857215,61.7373967006,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.6419116211,90.0483007813,119.551062012,34.3963806059,44.0073176848,65.2722883097,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97.0213305664,102.30564209,105.77526123,76.9751552006,67.8055955111,62.5814924406,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105.842780762,114.711384277,141.511447754,83.5651563327,79.5360330664,71.9619982708,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
107.531411133,101.532595215,91.1296386719,62.1999258916,55.8194081851,61.8392680954,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.099741211,118.145986328,109.811726074,59.0510139123,59.215776158,65.5188380495,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69.2120947266,93.889465332,116.13199707,43.9593882314,51.3533555413,64.534378924,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.1769873047,89.8969140625,140.208891602,21.4693698443,35.2233136496,41.4405246356,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105.692993164,91.1147680664,107.149389648,51.3899468328,60.2809319075,80.0530032675,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99.1946801758,118.31435791,91.2687475586,75.3094164794,70.8703455875,81.2892937668,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114.291950684,142.859250488,178.355097656,40.3864741781,67.2575524455,80.3672247247,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.57284668,102.401765137,19.0817211914,96.916629241,86.0590202655,40.2399943147,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.5667333984,89.4572460938,90.4343505859,57.7493530958,63.7916133579,71.0223884411,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126.424921875,116.629338379,113.800014648,82.1952058709,79.420737961,70.8388309248,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129.029570312,132.15513916,138.468115234,63.8663437032,64.5059236901,79.201045969,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134.431413574,135.473918457,117.473647461,51.9344272087,68.6443965461,88.7481045896,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178.537919922,202.927753906,218.893120117,70.827283131,51.7465906961,41.981339762,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102.467175293,77.0276782227,54.494934082,62.4508786395,39.7487956533,41.1312580573,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135.463613281,155.343234863,138.579226074,53.5953861743,49.620078667,52.6657750342,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93.1255932617,110.326923828,126.383032227,77.3001639516,79.0908302794,86.8488737704,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88.1878466797,94.2896972656,122.365422363,80.266033991,78.3305063429,77.4972251216,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61.9501293945,93.9719580078,43.3983789063,40.6451656168,52.4267957338,43.7906974807,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.906691895,101.694370117,114.40482666,62.5682427992,53.8340793472,60.9116185394,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79.6821972656,86.2139355469,100.412624512,60.158387279,56.972289798,71.4898710476,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112.242001953,122.908041992,125.547819824,81.5274437923,69.2262185642,71.2005508805,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135.930788574,111.128793945,125.307966309,67.90655795,64.9299180789,78.7839498559,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71.0343823242,75.4462646484,78.6478466797,33.3869750723,34.7174338496,33.8571701484,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145.682507324,132.227026367,116.827836914,63.3366791708,61.3543172734,68.1858777126,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99.5549780273,128.992399902,154.894536133,58.6469719943,79.3810620431,92.6413149348,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.0960107422,106.639443359,167.658322754,68.6450218096,74.8319938502,62.976277096,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72.3367626953,75.8022851563,95.3235668945,50.1577067455,55.7333437987,59.519515939,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123.410422363,134.677880859,138.407043457,65.1836556068,68.2260863339,70.1749979244,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.659934082,127.696491699,135.339384766,70.1517130158,67.6004622361,66.0650458031,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112.912121582,67.9777099609,61.4088452148,58.844588081,55.50470825,60.5048479252,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149.233435059,141.554272461,143.553522949,64.476969171,62.8172371799,73.9789996499,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88.8170361328,81.2717382812,84.2388354492,55.3677614203,55.1135511168,56.0045758028,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145.038154297,143.908583984,147.145012207,46.9162912336,53.2308355933,51.2991478734,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134.608859863,148.872966309,143.467304687,77.6247797471,70.2350456909,76.9663483268,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60.5185058594,97.9014208984,144.912536621,55.2988286363,59.4808996303,61.5097317794,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138.673598633,150.871730957,167.402102051,44.4659794161,53.5862151198,64.9768198675,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126.687993164,140.156550293,159.638518066,75.6377236222,71.2385924689,67.1714219662,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95.6091430664,87.9708276367,100.105476074,50.8314583223,66.3380186677,88.1829771901,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62.4409326172,74.0247998047,121.03796875,52.2744569547,54.3558110467,61.7871170296,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122.789221191,181.23060791,219.328532715,51.0926258337,49.1781625426,45.4242909611,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106.218122559,105.953210449,36.0369262695,56.9732241043,60.3502098812,42.4997961993,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.3149536133,31.2886181641,58.6953686523,27.8929167655,48.8504257608,71.5780256769,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114.705314941,96.5529052734,82.2451367188,60.0264873507,59.3845286668,59.8833298517,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118.951787109,113.483393555,119.103571777,58.105268364,59.7385266803,74.1437255538,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76.2083959961,86.282097168,101.593308105,79.850789754,75.2858614312,80.1093056041,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99.8903222656,106.966176758,139.032888184,92.8121195915,79.0980613178,71.9855129666,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114.68048584,114.675107422,132.665749512,58.9567729131,62.7778484293,71.5109015178,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107.561523438,131.680058594,121.354885254,69.0253540094,59.3397501927,61.8227284045,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80.7540820313,82.9368481445,61.5915014648,44.5657875161,48.7850293682,47.8683277676,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181.447329102,168.25802002,89.0318457031,54.1045183912,52.7123316927,39.7044854341,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80.6315209961,81.3739160156,87.5997949219,69.3180403985,78.5421613198,87.1016471458,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63.9071923828,92.6300463867,86.3372363281,65.0399896895,70.6526410376,68.3480097851,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48.0416772461,86.3037841797,119.560249023,43.6312967096,58.2875742659,71.3483288605,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66.6749414062,75.171496582,92.4455810547,58.231895624,65.8962899625,72.8835752051,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90.6182421875,115.849780273,135.904458008,72.6330657112,69.8717831916,71.5765797261,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85.7634863281,91.5331567383,104.135708008,57.088141348,57.5623920097,61.4897049098,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92.879921875,92.9746923828,109.394484863,50.4114768891,58.7339164666,73.72104198,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81.0014941406,68.7352709961,79.1023681641,44.7046936189,47.8901579718,58.4341228909,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76.9449951172,116.095456543,140.6684375,81.7055014765,80.9122477008,88.661865255,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68.1595385742,70.5922412109,95.08359375,55.5568202602,47.7401957105,54.9559969517,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.691201172,93.1027490234,85.3560839844,58.09486206,57.5087390545,55.9078611344,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65.9288256836,84.0792016602,155.505585938,40.7478804464,38.2389724331,50.9606197344,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111.241362305,111.30737793,109.988286133,74.7032393268,57.0623968566,54.5914113381,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140.742316895,140.52244873,156.663308105,42.096194462,54.0509974573,69.7306452439,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.685847168,90.8981396484,94.7279882813,68.970794366,67.5457335337,73.6947343171,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156.069121094,151.705942383,148.219538574,79.735417625,79.4196553757,81.8868176322,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128.957141113,130.035712891,135.641057129,91.6995713899,89.3766811412,86.4181339892,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48.4281616211,66.4916259766,102.113168945,20.9822391734,34.5505741771,68.2023615036,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115.702941895,121.590866699,70.212956543,80.173182764,68.3897260128,63.5070741369,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66.7797436523,92.2770507812,98.4626196289,51.8180420111,58.8764718391,70.7700122783,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.3630029297,50.2669262695,65.8312060547,49.7642369446,47.2213798374,56.1455017174,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74.5642749023,103.841813965,125.093798828,67.967804229,70.4494763286,72.8942975738,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99.9016430664,104.727058105,118.606210938,70.585661792,82.4223431402,84.4566466859,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.9945117187,59.754777832,66.6044335938,39.9900168103,46.1129067753,46.463522601,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.874624023,157.8415625,170.065068359,68.8377628653,65.9968448516,63.4867585426,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67.8461132812,76.0353759766,121.992416992,23.5248213025,32.7781429281,84.872902284,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
139.420705566,141.96364502,143.924052734,82.765532533,71.7706180844,66.2606719263,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102.42138916,133.691367187,158.938979492,72.1897616463,78.8199543256,85.0483266063,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
76.3443017578,76.9376074219,76.8785107422,42.2799651187,44.7761168305,52.9131826077,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106.449904785,105.922165527,128.65284668,55.6312010259,56.0949084482,73.990663917,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157.84001709,154.750595703,165.709382324,74.6965946587,73.7309475498,82.6306658294,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97.6488623047,122.358696289,141.395266113,45.1715990152,51.9331022418,74.5475748143,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155.140666504,135.97762207,115.579816895,57.0627843088,48.8456231368,40.7715207068,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131.132609863,146.04489502,167.621975098,87.2583529875,85.8267074658,85.2536349688,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185.298637695,180.001516113,171.914328613,47.6749652811,47.8989641001,48.3268221086,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175.152165527,149.767158203,128.666838379,62.6052721816,60.2629269921,56.4965823765,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.796660156,210.753203125,195.024633789,29.4791424474,33.0067325562,44.7330682071,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112.528388672,111.746958008,83.1824145508,57.4206527484,49.3425814561,55.7503152916,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.298688965,112.564370117,125.224658203,70.7580413195,69.529520358,73.3692874518,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98.5700244141,72.4701660156,66.9341235352,53.2875411782,55.2685084911,78.3438675373,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.094938965,139.954416504,165.748205566,77.5826853064,82.9160621006,88.2323648415,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177.905444336,152.088901367,170.944921875,81.4802243948,66.6786872682,58.2844009168,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76.8201928711,103.080024414,98.0921728516,63.4211715128,58.6674425123,63.3075939784,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161.297119141,178.737287598,215.809580078,70.2590893079,59.7798424941,42.6931533937,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79.1379663086,91.6935400391,80.2151293945,58.3216070977,44.2954407646,46.3574400939,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163.642819824,181.142426758,187.324560547,61.9247191575,62.5055321206,62.1591807952,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102.455244141,124.708027344,168.345576172,69.9476918738,78.1929454914,80.2707980312,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176.715515137,171.555505371,178.642624512,71.5255062235,67.8872615695,64.1127633613,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79.8606591797,59.9951586914,69.4446289063,58.9742734161,48.2074245297,58.7499232086,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168.287145996,170.660427246,171.816708984,54.0154599434,56.6026681475,67.8542725107,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167.479296875,185.848125,214.637199707,77.9023847448,68.4330930759,56.8391101517,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105.719992676,108.383017578,111.510102539,76.8921724132,76.5758269758,86.2297992676,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134.893984375,135.342543945,146.699216309,59.9290197496,60.1743242943,69.0043578459,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144.10871582,127.164414063,118.182871094,72.7949087334,81.5671710782,88.8782277926,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183.495063477,191.216464844,207.419116211,64.731804386,57.7194166042,57.5168034703,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119.984372559,122.971647949,126.508696289,82.7688664377,64.6726025597,62.6515307415,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.209257812,104.501455078,141.452575684,57.8882219494,58.8932433654,66.5757596605,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155.167307129,156.369709473,173.963969727,47.1485601855,51.699336679,62.9657980129,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.3582397461,27.6319995117,52.8731298828,33.1622218898,24.3543032717,59.5376419852,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.271328125,127.52567627,159.805314941,73.8570525616,71.4203018512,74.111509039,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.100942383,144.77175293,170.867458496,85.3553219057,81.4165301688,80.0968775521,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131.189743652,118.071523438,133.949572754,41.7621069855,38.5815419915,49.7142131765,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146.867387695,147.337998047,128.290917969,69.4635771938,53.981031965,72.7447137895,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.6267700195,49.4700146484,68.9005371094,28.9184290841,30.2020307339,39.876650261,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61.6157202148,79.3139672852,77.2801489258,50.4944527473,59.777221965,56.9695667752,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89.9752001953,85.0863769531,82.6415966797,61.6139179327,58.4500394297,60.2917475161,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63.0870727539,78.4013354492,106.266508789,50.8720298088,51.4642033859,68.2353071869,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.492961426,127.436887207,123.88401123,78.9157669649,73.1772678865,74.4431549019,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.256374512,121.247807617,120.147263184,76.5366093158,75.7769300481,71.730078732,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53.2055395508,86.7316162109,181.840268555,44.0641956907,37.4227313501,50.9028360631,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.178374023,106.492624512,191.620339355,83.3365661983,69.1671092588,59.2617988803,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83.0131884766,105.164243164,138.609645996,35.6772652094,59.4116799265,72.1214880415,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.420480957,126.095102539,136.960148926,52.7087890242,66.3246997308,72.8475891261,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82.6219750977,124.647539063,98.0043530273,94.4292672516,74.0688952592,77.4940810372,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119.855314941,119.234333496,121.884963379,87.2533412142,53.8924989474,57.6296941848,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90.0140820312,88.4826831055,71.1246191406,50.7279951711,48.6705228838,60.3503080359,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129.885612793,139.280041504,115.14763916,68.4161332159,59.8950311213,66.4819449618,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152.03699707,160.951889648,169.979123535,58.8511368784,61.9757711199,54.4136488562,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162.961064453,143.329853516,141.150053711,65.1985615213,69.326504942,80.0391951316,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90.0842724609,108.602028809,100.166413574,50.9280983243,53.1390885297,63.1610074391,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150.236975098,142.212016602,126.939992676,81.2419714635,67.0460740101,62.7890370528,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.146862793,71.2489819336,120.717124023,53.9634552554,61.4379093616,85.6521188278,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65.0864990234,84.690300293,88.1292749023,64.090088521,69.2894612484,66.8156315363,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92.846171875,82.3395239258,97.2058007813,60.8613360483,63.4163633535,76.7326074841,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94.3573681641,86.2279736328,138.668442383,41.3165899889,42.084839451,84.7046183472,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188.752363281,175.012250977,148.753659668,49.6332997849,51.4995979136,58.2495690748,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143.550253906,139.832753906,148.303999023,71.6191239473,77.2614542443,86.8993188007,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190.130498047,194.419743652,198.906025391,68.2122202308,65.1880164194,62.4257070697,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70.3024609375,108.804177246,88.4543261719,36.3937666607,42.9971636809,40.1643550166,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169.468557129,125.41736084,94.7489794922,48.461336097,47.5446028444,72.2259454336,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.5271533203,63.8088769531,81.8541088867,45.8908018383,53.3050968474,59.4127229054,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103.385480957,130.737929688,124.899624023,63.5291153081,60.8658603397,62.3082384596,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.53312011719,38.9849365234,105.995566406,21.0198517295,52.3238286032,82.7756070231,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132.346164551,118.658918457,103.331291504,74.53706461,73.2984575266,78.0396603856,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133.24940918,145.705600586,118.785253906,72.0881147027,65.8890523576,67.255375942,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65.249831543,96.7587158203,116.416989746,58.4217744025,65.6006579461,72.5068410964,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92.1322998047,102.670241699,123.725273438,38.8967435886,49.1868433008,81.8823388226,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105.412412109,117.933461914,111.518012695,56.4935236302,46.581233086,48.4988081035,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
